image_path,image_name,true_label,pred_label,class_name,correct,ita_value,skin_group,short_name
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/t-seborrheic-dermatitis-149.jpg,t-seborrheic-dermatitis-149.jpg,7,7,Psoriasis / Lichen Planus,True,84.34370548331411,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/t-seborrheic-dermatitis-155.jpg,t-seborrheic-dermatitis-155.jpg,7,0,Psoriasis / Lichen Planus,False,54.06653675338967,light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/t-seborrheic-dermatitis-93.jpg,t-seborrheic-dermatitis-93.jpg,7,7,Psoriasis / Lichen Planus,True,58.96766560443452,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-08PsoriasisAnalPink1216.jpg,v-08PsoriasisAnalPink1216.jpg,7,7,Psoriasis / Lichen Planus,True,86.04812841480111,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-08SebDermPrestern.jpg,v-08SebDermPrestern.jpg,7,8,Psoriasis / Lichen Planus,False,82.78136192259794,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-8Psoriasis2-130.jpg,v-8Psoriasis2-130.jpg,7,1,Psoriasis / Lichen Planus,False,87.08423974927138,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Nitidus-22.jpg,v-Lichen-Nitidus-22.jpg,7,1,Psoriasis / Lichen Planus,False,69.36247805285474,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Planus-Hypertrophic-17.jpg,v-Lichen-Planus-Hypertrophic-17.jpg,7,7,Psoriasis / Lichen Planus,True,-88.13748778026395,dark,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Planus-Hypertrophic-8.jpg,v-Lichen-Planus-Hypertrophic-8.jpg,7,7,Psoriasis / Lichen Planus,True,84.24562023918963,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Planus-Oral-23.jpg,v-Lichen-Planus-Oral-23.jpg,7,7,Psoriasis / Lichen Planus,True,77.17253623017092,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Sclerosus-Penis-41.jpg,v-Lichen-Sclerosus-Penis-41.jpg,7,7,Psoriasis / Lichen Planus,True,78.72733136999929,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Sclerosus-Skin-23.jpg,v-Lichen-Sclerosus-Skin-23.jpg,7,7,Psoriasis / Lichen Planus,True,-82.87610914132418,dark,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Sclerosus-Skin-39.jpg,v-Lichen-Sclerosus-Skin-39.jpg,7,7,Psoriasis / Lichen Planus,True,54.88165207082534,light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Sclerosus-Skin-40.jpg,v-Lichen-Sclerosus-Skin-40.jpg,7,7,Psoriasis / Lichen Planus,True,52.30376938849433,light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Lichen-Sclerosus-Skin-96.jpg,v-Lichen-Sclerosus-Skin-96.jpg,7,7,Psoriasis / Lichen Planus,True,78.48858884309179,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Pityriasis-Lichenoides-9.jpg,v-Pityriasis-Lichenoides-9.jpg,7,3,Psoriasis / Lichen Planus,False,-81.15854472952408,dark,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-Anus-18.jpg,v-Psoriasis-Anus-18.jpg,7,9,Psoriasis / Lichen Planus,False,-88.19996992209057,dark,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-Cellulitis-2.jpg,v-Psoriasis-Cellulitis-2.jpg,7,7,Psoriasis / Lichen Planus,True,-69.18571702771442,dark,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-Chronic-Plaque-159.jpg,v-Psoriasis-Chronic-Plaque-159.jpg,7,7,Psoriasis / Lichen Planus,True,75.85274489220859,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-Guttate-109.jpg,v-Psoriasis-Guttate-109.jpg,7,7,Psoriasis / Lichen Planus,True,79.65289452540057,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-Histology-9.jpg,v-Psoriasis-Histology-9.jpg,7,8,Psoriasis / Lichen Planus,False,-82.06907645271761,dark,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-inversus-18.jpg,v-Psoriasis-inversus-18.jpg,7,7,Psoriasis / Lichen Planus,True,48.80045641599326,light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-nails-10.jpg,v-Psoriasis-nails-10.jpg,7,7,Psoriasis / Lichen Planus,True,89.22886626671061,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-nails-18.jpg,v-Psoriasis-nails-18.jpg,7,7,Psoriasis / Lichen Planus,True,89.25370015171303,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-Psoriasis-sunburn-6.jpg,v-Psoriasis-sunburn-6.jpg,7,7,Psoriasis / Lichen Planus,True,80.11820700855962,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-lichen-planus-113.jpg,v-lichen-planus-113.jpg,7,3,Psoriasis / Lichen Planus,False,85.35214549454263,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-lichen-planus-16.jpg,v-lichen-planus-16.jpg,7,7,Psoriasis / Lichen Planus,True,65.64884967381045,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-pityriasis-rosea-135.jpg,v-pityriasis-rosea-135.jpg,7,7,Psoriasis / Lichen Planus,True,85.71574667080041,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-pityriasis-rosea-9.jpg,v-pityriasis-rosea-9.jpg,7,7,Psoriasis / Lichen Planus,True,85.07730578415607,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-pityriasis-rubra-pilaris-1.jpg,v-pityriasis-rubra-pilaris-1.jpg,7,7,Psoriasis / Lichen Planus,True,-85.58871604862772,dark,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-pityriasis-rubra-pilaris-15.jpg,v-pityriasis-rubra-pilaris-15.jpg,7,7,Psoriasis / Lichen Planus,True,66.23970198006135,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-pityriasis-rubra-pilaris-30.jpg,v-pityriasis-rubra-pilaris-30.jpg,7,7,Psoriasis / Lichen Planus,True,78.92980490409036,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-pityriasis-rubra-pilaris-48.jpg,v-pityriasis-rubra-pilaris-48.jpg,7,7,Psoriasis / Lichen Planus,True,82.92053435080204,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-pityriasis-rubra-pilaris-49.jpg,v-pityriasis-rubra-pilaris-49.jpg,7,7,Psoriasis / Lichen Planus,True,47.455169052397586,light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-digits-2.jpg,v-psoriasis-digits-2.jpg,7,7,Psoriasis / Lichen Planus,True,61.43516775364957,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-erythrodermic-6.jpg,v-psoriasis-erythrodermic-6.jpg,7,7,Psoriasis / Lichen Planus,True,78.70469843171416,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-palms-soles-11.jpg,v-psoriasis-palms-soles-11.jpg,7,7,Psoriasis / Lichen Planus,True,87.55787149975387,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-palms-soles-129.jpg,v-psoriasis-palms-soles-129.jpg,7,7,Psoriasis / Lichen Planus,True,51.99295953292633,light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-palms-soles-185.jpg,v-psoriasis-palms-soles-185.jpg,7,3,Psoriasis / Lichen Planus,False,59.875245304832355,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-palms-soles-87.jpg,v-psoriasis-palms-soles-87.jpg,7,7,Psoriasis / Lichen Planus,True,85.05248165148754,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-pustular-generalized-23.jpg,v-psoriasis-pustular-generalized-23.jpg,7,7,Psoriasis / Lichen Planus,True,75.32441564993658,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-pustular-generalized-28.jpg,v-psoriasis-pustular-generalized-28.jpg,7,7,Psoriasis / Lichen Planus,True,63.05369961876456,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-pustular-generalized-45.jpg,v-psoriasis-pustular-generalized-45.jpg,7,0,Psoriasis / Lichen Planus,False,5.255175497879101,tan,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-pustular-generalized-5.jpg,v-psoriasis-pustular-generalized-5.jpg,7,7,Psoriasis / Lichen Planus,True,73.23251274177258,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-scalp-44.jpg,v-psoriasis-scalp-44.jpg,7,7,Psoriasis / Lichen Planus,True,76.89665360005515,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-scalp-89.jpg,v-psoriasis-scalp-89.jpg,7,9,Psoriasis / Lichen Planus,False,84.68467301117107,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-psoriasis-scalp-98.jpg,v-psoriasis-scalp-98.jpg,7,7,Psoriasis / Lichen Planus,True,75.86753943506368,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-seborrheic-dermatitis-107.jpg,v-seborrheic-dermatitis-107.jpg,7,8,Psoriasis / Lichen Planus,False,84.9828344752167,very_light,Psoriasis
/content/data_split/test/7. Psoriasis pictures Lichen Planus and related diseases - 2k/v-seborrheic-dermatitis-82.jpg,v-seborrheic-dermatitis-82.jpg,7,7,Psoriasis / Lichen Planus,True,81.7992068713738,very_light,Psoriasis
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/0_1.jpg,0_1.jpg,8,8,Seborrheic Keratoses,True,80.20922993786121,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/0_22.jpg,0_22.jpg,8,7,Seborrheic Keratoses,False,69.83402421837498,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/0_24.jpg,0_24.jpg,8,8,Seborrheic Keratoses,True,76.11579574200039,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/165_1_10.jpg,165_1_10.jpg,8,6,Seborrheic Keratoses,False,86.70267720600592,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/177_1_22.jpg,177_1_22.jpg,8,6,Seborrheic Keratoses,False,86.31045030324104,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/195_1_41.jpg,195_1_41.jpg,8,6,Seborrheic Keratoses,False,87.39447590020335,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/1_29.jpg,1_29.jpg,8,3,Seborrheic Keratoses,False,84.7181947620477,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/1_30.jpg,1_30.jpg,8,8,Seborrheic Keratoses,True,80.28075486359782,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/1_34.jpg,1_34.jpg,8,8,Seborrheic Keratoses,True,79.67556702792216,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/1_40.jpg,1_40.jpg,8,8,Seborrheic Keratoses,True,76.16186850044055,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/2_18.jpg,2_18.jpg,8,8,Seborrheic Keratoses,True,75.22769499750581,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/3_1.jpg,3_1.jpg,8,8,Seborrheic Keratoses,True,86.63940189558231,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/3_15.jpg,3_15.jpg,8,8,Seborrheic Keratoses,True,89.96841544775899,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/3_3.jpg,3_3.jpg,8,8,Seborrheic Keratoses,True,88.25651521215086,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/4_17.jpg,4_17.jpg,8,8,Seborrheic Keratoses,True,80.59844011580968,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/5_18.jpg,5_18.jpg,8,8,Seborrheic Keratoses,True,88.39510059680953,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/6_1.jpg,6_1.jpg,8,8,Seborrheic Keratoses,True,82.49976370909145,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/7_6.jpg,7_6.jpg,8,8,Seborrheic Keratoses,True,82.43578158956821,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-20SebNevus02161.jpg,t-20SebNevus02161.jpg,8,8,Seborrheic Keratoses,True,86.07934205959171,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-accessory-trachus-1.jpg,t-accessory-trachus-1.jpg,8,3,Seborrheic Keratoses,False,-79.21630418251232,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-accessory-trachus-4.jpg,t-accessory-trachus-4.jpg,8,9,Seborrheic Keratoses,False,84.06658381872391,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-acquired-digital-fibrokeratoma-6.jpg,t-acquired-digital-fibrokeratoma-6.jpg,8,8,Seborrheic Keratoses,True,-3.1281404158975556,tan,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-atypical-fibroxanthoma-2.jpg,t-atypical-fibroxanthoma-2.jpg,8,8,Seborrheic Keratoses,True,-87.619943119368,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-36.jpg,t-chondrodermatitis-nodularis-36.jpg,8,8,Seborrheic Keratoses,True,85.64820801391228,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-46.jpg,t-chondrodermatitis-nodularis-46.jpg,8,8,Seborrheic Keratoses,True,79.4776593227711,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-59.jpg,t-chondrodermatitis-nodularis-59.jpg,8,8,Seborrheic Keratoses,True,77.06762518778943,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-7.jpg,t-chondrodermatitis-nodularis-7.jpg,8,8,Seborrheic Keratoses,True,83.13662777349181,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-78.jpg,t-chondrodermatitis-nodularis-78.jpg,8,8,Seborrheic Keratoses,True,73.17031703149402,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-103.jpg,t-dermatofibroma-103.jpg,8,8,Seborrheic Keratoses,True,80.95607467458123,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-20.jpg,t-dermatofibroma-20.jpg,8,8,Seborrheic Keratoses,True,77.42591919197986,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-24.jpg,t-dermatofibroma-24.jpg,8,8,Seborrheic Keratoses,True,81.64326151917008,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-33.jpg,t-dermatofibroma-33.jpg,8,8,Seborrheic Keratoses,True,80.42305460354272,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-34.jpg,t-dermatofibroma-34.jpg,8,8,Seborrheic Keratoses,True,-87.19899731373887,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-56.jpg,t-dermatofibroma-56.jpg,8,8,Seborrheic Keratoses,True,86.55480654431113,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-75.jpg,t-dermatofibroma-75.jpg,8,8,Seborrheic Keratoses,True,82.54815307927231,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-83.jpg,t-dermatofibroma-83.jpg,8,8,Seborrheic Keratoses,True,78.97456975898555,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-92.jpg,t-dermatofibroma-92.jpg,8,8,Seborrheic Keratoses,True,86.73010440727157,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-111.jpg,t-epidermal-cyst-111.jpg,8,8,Seborrheic Keratoses,True,84.13609353349926,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-116.jpg,t-epidermal-cyst-116.jpg,8,8,Seborrheic Keratoses,True,83.71551822347574,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-154.jpg,t-epidermal-cyst-154.jpg,8,8,Seborrheic Keratoses,True,81.95961588537239,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-158.jpg,t-epidermal-cyst-158.jpg,8,8,Seborrheic Keratoses,True,83.89900078010126,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-161.jpg,t-epidermal-cyst-161.jpg,8,8,Seborrheic Keratoses,True,82.56808112653258,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-172.jpg,t-epidermal-cyst-172.jpg,8,8,Seborrheic Keratoses,True,79.26954655417508,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-178.jpg,t-epidermal-cyst-178.jpg,8,8,Seborrheic Keratoses,True,72.25465544233312,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-189.jpg,t-epidermal-cyst-189.jpg,8,8,Seborrheic Keratoses,True,82.33858417940614,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-19.jpg,t-epidermal-nevus-19.jpg,8,8,Seborrheic Keratoses,True,-81.53062123054659,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-2.jpg,t-epidermal-nevus-2.jpg,8,8,Seborrheic Keratoses,True,78.90201562450042,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-33.jpg,t-epidermal-nevus-33.jpg,8,8,Seborrheic Keratoses,True,76.12564577560323,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-34.jpg,t-epidermal-nevus-34.jpg,8,8,Seborrheic Keratoses,True,-88.9412394839928,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-49.jpg,t-epidermal-nevus-49.jpg,8,8,Seborrheic Keratoses,True,80.17946530578365,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-55.jpg,t-epidermal-nevus-55.jpg,8,8,Seborrheic Keratoses,True,75.25358429230988,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-60.jpg,t-epidermal-nevus-60.jpg,8,8,Seborrheic Keratoses,True,75.74680206655486,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-63.jpg,t-epidermal-nevus-63.jpg,8,8,Seborrheic Keratoses,True,85.13434066272987,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-72.jpg,t-epidermal-nevus-72.jpg,8,8,Seborrheic Keratoses,True,82.03534712967048,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-73.jpg,t-epidermal-nevus-73.jpg,8,8,Seborrheic Keratoses,True,83.9880921085993,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-inflammatory-2.jpg,t-epidermal-nevus-inflammatory-2.jpg,8,8,Seborrheic Keratoses,True,-65.03164918602756,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-inflammatory-3.jpg,t-epidermal-nevus-inflammatory-3.jpg,8,8,Seborrheic Keratoses,True,-82.78697713722872,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-hydrocystoma-6.jpg,t-hydrocystoma-6.jpg,8,8,Seborrheic Keratoses,True,79.10133565479347,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keloids-24.jpg,t-keloids-24.jpg,8,8,Seborrheic Keratoses,True,-85.0269634143435,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keloids-69.jpg,t-keloids-69.jpg,8,7,Seborrheic Keratoses,False,81.48416029792837,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-109.jpg,t-keratoacanthoma-109.jpg,8,8,Seborrheic Keratoses,True,80.4260165489535,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-110.jpg,t-keratoacanthoma-110.jpg,8,8,Seborrheic Keratoses,True,81.47528968300983,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-134.jpg,t-keratoacanthoma-134.jpg,8,8,Seborrheic Keratoses,True,85.78640233823654,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-140.jpg,t-keratoacanthoma-140.jpg,8,8,Seborrheic Keratoses,True,84.24054521903768,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-147.jpg,t-keratoacanthoma-147.jpg,8,8,Seborrheic Keratoses,True,82.2176465551093,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-148.jpg,t-keratoacanthoma-148.jpg,8,8,Seborrheic Keratoses,True,84.02852417949023,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-153.jpg,t-keratoacanthoma-153.jpg,8,8,Seborrheic Keratoses,True,80.39496564932354,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-154.jpg,t-keratoacanthoma-154.jpg,8,8,Seborrheic Keratoses,True,79.90979970822073,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-158.jpg,t-keratoacanthoma-158.jpg,8,8,Seborrheic Keratoses,True,78.58988672354405,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-165.jpg,t-keratoacanthoma-165.jpg,8,8,Seborrheic Keratoses,True,84.93943977623921,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-keratoacanthoma-98.jpg,t-keratoacanthoma-98.jpg,8,8,Seborrheic Keratoses,True,82.91081275855518,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-melanoma-mimic-14.jpg,t-melanoma-mimic-14.jpg,8,8,Seborrheic Keratoses,True,88.94227651019605,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-melanoma-mimic-18.jpg,t-melanoma-mimic-18.jpg,8,8,Seborrheic Keratoses,True,83.88480354501758,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-melanoma-mimic-19.jpg,t-melanoma-mimic-19.jpg,8,8,Seborrheic Keratoses,True,83.03959729901554,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-melanoma-mimic-21.jpg,t-melanoma-mimic-21.jpg,8,8,Seborrheic Keratoses,True,83.00046169396875,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-neurofibromas-16.jpg,t-neurofibromas-16.jpg,8,8,Seborrheic Keratoses,True,-86.74104250228288,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-nevus-sebaceous-26.jpg,t-nevus-sebaceous-26.jpg,8,8,Seborrheic Keratoses,True,-68.84825042100346,dark,Seb. K.
