image_path,image_name,true_label,pred_label,class_name,correct,ita_value,skin_group,short_name
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0057580.jpg,ISIC_0057580.jpg,6,6,Benign Keratosis,True,-89.83240928753138,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0057646.jpg,ISIC_0057646.jpg,6,6,Benign Keratosis,True,-87.82125601645814,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0057990.jpg,ISIC_0057990.jpg,6,6,Benign Keratosis,True,-87.57451704363262,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0058041.jpg,ISIC_0058041.jpg,6,6,Benign Keratosis,True,79.60100579919023,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0058113.jpg,ISIC_0058113.jpg,6,6,Benign Keratosis,True,85.7726421382506,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0058277.jpg,ISIC_0058277.jpg,6,6,Benign Keratosis,True,88.08895199935289,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0058449.jpg,ISIC_0058449.jpg,6,6,Benign Keratosis,True,77.35266370124417,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0058847.jpg,ISIC_0058847.jpg,6,6,Benign Keratosis,True,86.42157249294631,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0058888.jpg,ISIC_0058888.jpg,6,4,Benign Keratosis,False,89.36607549625901,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059035.jpg,ISIC_0059035.jpg,6,6,Benign Keratosis,True,87.59375490578104,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059192.jpg,ISIC_0059192.jpg,6,6,Benign Keratosis,True,83.2814338860119,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059333.jpg,ISIC_0059333.jpg,6,6,Benign Keratosis,True,77.04531583667453,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059378.jpg,ISIC_0059378.jpg,6,6,Benign Keratosis,True,-89.04033012508869,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059455.jpg,ISIC_0059455.jpg,6,6,Benign Keratosis,True,86.81617623795643,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059480.jpg,ISIC_0059480.jpg,6,6,Benign Keratosis,True,89.55707164421996,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059678.jpg,ISIC_0059678.jpg,6,6,Benign Keratosis,True,88.19874389545383,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059693.jpg,ISIC_0059693.jpg,6,6,Benign Keratosis,True,78.3488373072649,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059695.jpg,ISIC_0059695.jpg,6,6,Benign Keratosis,True,89.52989588474608,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0059935.jpg,ISIC_0059935.jpg,6,6,Benign Keratosis,True,-89.25759666598914,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0060105.jpg,ISIC_0060105.jpg,6,6,Benign Keratosis,True,26.823699136140227,intermediate,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0060697.jpg,ISIC_0060697.jpg,6,6,Benign Keratosis,True,83.86930538847834,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0060720.jpg,ISIC_0060720.jpg,6,6,Benign Keratosis,True,85.60909598026346,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0060808.jpg,ISIC_0060808.jpg,6,6,Benign Keratosis,True,-89.7370728720807,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0061321.jpg,ISIC_0061321.jpg,6,6,Benign Keratosis,True,85.79411318895446,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0061610.jpg,ISIC_0061610.jpg,6,6,Benign Keratosis,True,77.17153213730515,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0061752.jpg,ISIC_0061752.jpg,6,6,Benign Keratosis,True,88.52127817903039,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0061917.jpg,ISIC_0061917.jpg,6,6,Benign Keratosis,True,78.7669607476116,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0061985.jpg,ISIC_0061985.jpg,6,6,Benign Keratosis,True,88.16625592380028,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0062047.jpg,ISIC_0062047.jpg,6,6,Benign Keratosis,True,89.10003844474507,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0062110.jpg,ISIC_0062110.jpg,6,6,Benign Keratosis,True,85.18468731398139,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0062369.jpg,ISIC_0062369.jpg,6,6,Benign Keratosis,True,-89.949099108416,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0062587.jpg,ISIC_0062587.jpg,6,6,Benign Keratosis,True,89.67863991932686,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0062968.jpg,ISIC_0062968.jpg,6,6,Benign Keratosis,True,89.6526052511127,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0063014.jpg,ISIC_0063014.jpg,6,6,Benign Keratosis,True,80.52460798079312,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0063163.jpg,ISIC_0063163.jpg,6,6,Benign Keratosis,True,85.79767432649588,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0063304.jpg,ISIC_0063304.jpg,6,6,Benign Keratosis,True,87.46782107842728,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0063368.jpg,ISIC_0063368.jpg,6,6,Benign Keratosis,True,83.63005962164513,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0063716.jpg,ISIC_0063716.jpg,6,6,Benign Keratosis,True,86.26163247015337,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0063718.jpg,ISIC_0063718.jpg,6,6,Benign Keratosis,True,85.93633141640477,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0063828.jpg,ISIC_0063828.jpg,6,6,Benign Keratosis,True,84.80827178928728,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0063888.jpg,ISIC_0063888.jpg,6,6,Benign Keratosis,True,80.13372057572204,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0064188.jpg,ISIC_0064188.jpg,6,6,Benign Keratosis,True,86.34296532784764,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0064285.jpg,ISIC_0064285.jpg,6,6,Benign Keratosis,True,87.46782107842728,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0064586.jpg,ISIC_0064586.jpg,6,6,Benign Keratosis,True,88.3881129414168,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0064678.jpg,ISIC_0064678.jpg,6,6,Benign Keratosis,True,81.59066557948847,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0064883.jpg,ISIC_0064883.jpg,6,6,Benign Keratosis,True,83.34171793859697,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0065087.jpg,ISIC_0065087.jpg,6,6,Benign Keratosis,True,85.5558270286944,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0065355.jpg,ISIC_0065355.jpg,6,6,Benign Keratosis,True,87.19955212051096,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0065389.jpg,ISIC_0065389.jpg,6,6,Benign Keratosis,True,88.88481835522022,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0065588.jpg,ISIC_0065588.jpg,6,6,Benign Keratosis,True,88.98981662032377,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0065901.jpg,ISIC_0065901.jpg,6,6,Benign Keratosis,True,89.0591351190522,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0066162.jpg,ISIC_0066162.jpg,6,6,Benign Keratosis,True,52.13793745441778,light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0066764.jpg,ISIC_0066764.jpg,6,6,Benign Keratosis,True,84.8885316401334,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0066810.jpg,ISIC_0066810.jpg,6,6,Benign Keratosis,True,89.61282701039572,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0066896.jpg,ISIC_0066896.jpg,6,6,Benign Keratosis,True,89.30384099911971,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0066911.jpg,ISIC_0066911.jpg,6,6,Benign Keratosis,True,-86.64300358966828,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0066978.jpg,ISIC_0066978.jpg,6,6,Benign Keratosis,True,85.20808042700126,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0067035.jpg,ISIC_0067035.jpg,6,6,Benign Keratosis,True,-86.92202564397093,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0067136.jpg,ISIC_0067136.jpg,6,6,Benign Keratosis,True,82.17983861487602,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0067692.jpg,ISIC_0067692.jpg,6,6,Benign Keratosis,True,88.53183187012668,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0067726.jpg,ISIC_0067726.jpg,6,6,Benign Keratosis,True,87.93571062099987,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0067740.jpg,ISIC_0067740.jpg,6,4,Benign Keratosis,False,88.19537993671872,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0067882.jpg,ISIC_0067882.jpg,6,6,Benign Keratosis,True,-82.04266224753556,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0068214.jpg,ISIC_0068214.jpg,6,6,Benign Keratosis,True,88.11182902011667,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0068312.jpg,ISIC_0068312.jpg,6,6,Benign Keratosis,True,89.95487728920074,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0068365.jpg,ISIC_0068365.jpg,6,4,Benign Keratosis,False,89.06130182824486,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0068978.jpg,ISIC_0068978.jpg,6,6,Benign Keratosis,True,85.67604803706128,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069016.jpg,ISIC_0069016.jpg,6,6,Benign Keratosis,True,81.8112842620126,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069099.jpg,ISIC_0069099.jpg,6,6,Benign Keratosis,True,88.82202610719519,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069129.jpg,ISIC_0069129.jpg,6,6,Benign Keratosis,True,85.50968298340692,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069159.jpg,ISIC_0069159.jpg,6,6,Benign Keratosis,True,70.59305328360072,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069516.jpg,ISIC_0069516.jpg,6,6,Benign Keratosis,True,88.4018174381463,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069658.jpg,ISIC_0069658.jpg,6,4,Benign Keratosis,False,84.03838618593264,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069682.jpg,ISIC_0069682.jpg,6,6,Benign Keratosis,True,88.07369550023242,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069758.jpg,ISIC_0069758.jpg,6,6,Benign Keratosis,True,82.12440457804051,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0069853.jpg,ISIC_0069853.jpg,6,6,Benign Keratosis,True,86.60584599191357,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0070261.jpg,ISIC_0070261.jpg,6,6,Benign Keratosis,True,-86.26586269479512,dark,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0070329.jpg,ISIC_0070329.jpg,6,4,Benign Keratosis,False,88.32442821013548,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0070448.jpg,ISIC_0070448.jpg,6,6,Benign Keratosis,True,86.81494864447752,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0070503.jpg,ISIC_0070503.jpg,6,6,Benign Keratosis,True,86.2042521843486,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0070540.jpg,ISIC_0070540.jpg,6,6,Benign Keratosis,True,85.62114572156648,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0070575.jpg,ISIC_0070575.jpg,6,6,Benign Keratosis,True,88.69672676824644,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0071421.jpg,ISIC_0071421.jpg,6,6,Benign Keratosis,True,88.53805362066133,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0071615.jpg,ISIC_0071615.jpg,6,6,Benign Keratosis,True,84.3857104224948,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0071793.jpg,ISIC_0071793.jpg,6,4,Benign Keratosis,False,88.07087324992973,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0071871.jpg,ISIC_0071871.jpg,6,6,Benign Keratosis,True,86.50431883758944,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0071930.jpg,ISIC_0071930.jpg,6,6,Benign Keratosis,True,87.20219868082154,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0072421.jpg,ISIC_0072421.jpg,6,6,Benign Keratosis,True,84.73199127605018,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0072658.jpg,ISIC_0072658.jpg,6,6,Benign Keratosis,True,88.15802347476384,very_light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0072815.jpg,ISIC_0072815.jpg,6,6,Benign Keratosis,True,30.175429134453832,light,BKL
/content/data_split/test/6. Benign Keratosis-like Lesions (BKL) 2624/ISIC_0073021.jpg,ISIC_0073021.jpg,6,6,Benign Keratosis,True,89.38044947819098,very_light,BKL
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/0_1.jpg,0_1.jpg,8,8,Seborrheic Keratoses,True,80.20922993786121,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/0_22.jpg,0_22.jpg,8,7,Seborrheic Keratoses,False,69.83402421837498,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/0_24.jpg,0_24.jpg,8,8,Seborrheic Keratoses,True,76.11579574200039,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/165_1_10.jpg,165_1_10.jpg,8,6,Seborrheic Keratoses,False,86.70267720600592,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/177_1_22.jpg,177_1_22.jpg,8,6,Seborrheic Keratoses,False,86.31045030324104,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/195_1_41.jpg,195_1_41.jpg,8,6,Seborrheic Keratoses,False,87.39447590020335,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/1_29.jpg,1_29.jpg,8,3,Seborrheic Keratoses,False,84.7181947620477,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/1_30.jpg,1_30.jpg,8,8,Seborrheic Keratoses,True,80.28075486359782,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/1_34.jpg,1_34.jpg,8,8,Seborrheic Keratoses,True,79.67556702792216,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/1_40.jpg,1_40.jpg,8,8,Seborrheic Keratoses,True,76.16186850044055,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/2_18.jpg,2_18.jpg,8,8,Seborrheic Keratoses,True,75.22769499750581,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/3_1.jpg,3_1.jpg,8,8,Seborrheic Keratoses,True,86.63940189558231,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/3_15.jpg,3_15.jpg,8,8,Seborrheic Keratoses,True,89.96841544775899,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/3_3.jpg,3_3.jpg,8,8,Seborrheic Keratoses,True,88.25651521215086,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/4_17.jpg,4_17.jpg,8,8,Seborrheic Keratoses,True,80.59844011580968,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/5_18.jpg,5_18.jpg,8,8,Seborrheic Keratoses,True,88.39510059680953,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/6_1.jpg,6_1.jpg,8,8,Seborrheic Keratoses,True,82.49976370909145,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/7_6.jpg,7_6.jpg,8,8,Seborrheic Keratoses,True,82.43578158956821,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-20SebNevus02161.jpg,t-20SebNevus02161.jpg,8,8,Seborrheic Keratoses,True,86.07934205959171,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-accessory-trachus-1.jpg,t-accessory-trachus-1.jpg,8,3,Seborrheic Keratoses,False,-79.21630418251232,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-accessory-trachus-4.jpg,t-accessory-trachus-4.jpg,8,9,Seborrheic Keratoses,False,84.06658381872391,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-acquired-digital-fibrokeratoma-6.jpg,t-acquired-digital-fibrokeratoma-6.jpg,8,8,Seborrheic Keratoses,True,-3.1281404158975556,tan,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-atypical-fibroxanthoma-2.jpg,t-atypical-fibroxanthoma-2.jpg,8,8,Seborrheic Keratoses,True,-87.619943119368,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-36.jpg,t-chondrodermatitis-nodularis-36.jpg,8,8,Seborrheic Keratoses,True,85.64820801391228,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-46.jpg,t-chondrodermatitis-nodularis-46.jpg,8,8,Seborrheic Keratoses,True,79.4776593227711,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-59.jpg,t-chondrodermatitis-nodularis-59.jpg,8,8,Seborrheic Keratoses,True,77.06762518778943,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-7.jpg,t-chondrodermatitis-nodularis-7.jpg,8,8,Seborrheic Keratoses,True,83.13662777349181,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-chondrodermatitis-nodularis-78.jpg,t-chondrodermatitis-nodularis-78.jpg,8,8,Seborrheic Keratoses,True,73.17031703149402,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-103.jpg,t-dermatofibroma-103.jpg,8,8,Seborrheic Keratoses,True,80.95607467458123,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-20.jpg,t-dermatofibroma-20.jpg,8,8,Seborrheic Keratoses,True,77.42591919197986,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-24.jpg,t-dermatofibroma-24.jpg,8,8,Seborrheic Keratoses,True,81.64326151917008,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-33.jpg,t-dermatofibroma-33.jpg,8,8,Seborrheic Keratoses,True,80.42305460354272,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-34.jpg,t-dermatofibroma-34.jpg,8,8,Seborrheic Keratoses,True,-87.19899731373887,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-56.jpg,t-dermatofibroma-56.jpg,8,8,Seborrheic Keratoses,True,86.55480654431113,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-75.jpg,t-dermatofibroma-75.jpg,8,8,Seborrheic Keratoses,True,82.54815307927231,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-83.jpg,t-dermatofibroma-83.jpg,8,8,Seborrheic Keratoses,True,78.97456975898555,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-dermatofibroma-92.jpg,t-dermatofibroma-92.jpg,8,8,Seborrheic Keratoses,True,86.73010440727157,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-111.jpg,t-epidermal-cyst-111.jpg,8,8,Seborrheic Keratoses,True,84.13609353349926,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-116.jpg,t-epidermal-cyst-116.jpg,8,8,Seborrheic Keratoses,True,83.71551822347574,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-154.jpg,t-epidermal-cyst-154.jpg,8,8,Seborrheic Keratoses,True,81.95961588537239,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-158.jpg,t-epidermal-cyst-158.jpg,8,8,Seborrheic Keratoses,True,83.89900078010126,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-161.jpg,t-epidermal-cyst-161.jpg,8,8,Seborrheic Keratoses,True,82.56808112653258,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-172.jpg,t-epidermal-cyst-172.jpg,8,8,Seborrheic Keratoses,True,79.26954655417508,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-178.jpg,t-epidermal-cyst-178.jpg,8,8,Seborrheic Keratoses,True,72.25465544233312,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-cyst-189.jpg,t-epidermal-cyst-189.jpg,8,8,Seborrheic Keratoses,True,82.33858417940614,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-19.jpg,t-epidermal-nevus-19.jpg,8,8,Seborrheic Keratoses,True,-81.53062123054659,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-2.jpg,t-epidermal-nevus-2.jpg,8,8,Seborrheic Keratoses,True,78.90201562450042,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-33.jpg,t-epidermal-nevus-33.jpg,8,8,Seborrheic Keratoses,True,76.12564577560323,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-34.jpg,t-epidermal-nevus-34.jpg,8,8,Seborrheic Keratoses,True,-88.9412394839928,dark,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-49.jpg,t-epidermal-nevus-49.jpg,8,8,Seborrheic Keratoses,True,80.17946530578365,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-55.jpg,t-epidermal-nevus-55.jpg,8,8,Seborrheic Keratoses,True,75.25358429230988,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-60.jpg,t-epidermal-nevus-60.jpg,8,8,Seborrheic Keratoses,True,75.74680206655486,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-63.jpg,t-epidermal-nevus-63.jpg,8,8,Seborrheic Keratoses,True,85.13434066272987,very_light,Seb. K.
/content/data_split/test/8. Seborrheic Keratoses and other Benign Tumors - 1.8k/t-epidermal-nevus-72.jpg,t-epidermal-nevus-72.jpg,8,8,Seborrheic Keratoses,True,82.03534712967048,very_light,Seb. K.
